3.9632,3.8382,4.4685,3.3394,0.2177,4.8444,3.7895,3.3871,3.9912,0.2118
3.9912,1.9821,1.5747,0.8339,1.5669,3.7370,4.4954,3.6927,3.2604,2.6650
1.2380,4.9433,4.6382,2.8262,3.1822,2.0957,1.5104,0.2627,1.0282,0.3218
1.8799,0.3822,0.6906,1.6007,3.8765,1.0518,2.9710,1.3400,2.4267,1.8250
3.4068,2.8924,3.7522,4.5092,0.8831,4.5402,1.2092,4.7700,4.6351,4.2255
3.1605,1.2802,4.0534,3.8429,0.4788,2.9556,3.2333,2.4954,1.7324,1.1312
2.2410,3.2191,2.2169,2.1613,4.9700,1.3908,0.4013,4.0447,3.7781,3.6307
0.2593,1.6553,3.1119,3.3870,3.0504,0.6079,4.1566,2.6719,2.7387,4.5788
4.8550,4.0454,1.2735,0.1671,2.3873,4.0197,2.5478,1.1227,0.6499,2.0219
4.5366,0.6241,2.8508,2.4504,3.7451,4.6953,3.7355,2.2122,1.5775,3.7830
0.5586,2.6311,1.0118,4.1376,1.7039,0.8336,0.4444,4.3380,4.2405,1.5928
2.2533,2.3882,4.3181,0.4633,1.1624,2.5438,4.0367,2.9546,2.8876,0.6447
2.5548,4.5566,2.4822,3.6745,4.2754,3.3525,1.9687,0.8287,0.1912,2.8924
3.5338,1.4133,0.3338,3.1451,4.4072,4.2948,4.9211,3.3311,3.7252,2.3115
1.3891,4.3062,3.3948,1.1561,0.3419,0.3566,1.7829,0.6356,0.8661,4.9639
0.8046,0.8746,1.9351,4.8306,2.1080,1.7197,2.7747,1.7022,1.9751,3.4607
4.1757,3.6059,4.9992,1.9205,2.6514,2.6049,0.8597,4.3976,4.7816,0.7509
4.2774,0.8593,0.7211,3.2350,0.7235,0.1799,1.3260,1.8330,4.1176,3.5570
0.9040,3.6403,2.5577,0.3287,4.0280,4.1276,4.6173,4.5737,1.4116,1.1918
1.5841,1.5404,2.3135,4.0041,3.3442,2.7718,1.0247,3.1997,0.3575,2.1004
3.7312,4.1600,4.1518,2.0095,1.4178,1.8961,3.0930,0.4590,3.0109,4.4847
2.8288,2.4034,3.2381,1.4414,2.5496,1.0020,0.2171,3.0883,0.7450,0.2434
2.5248,4.5223,0.1747,4.6590,2.9016,4.8732,3.3551,1.0030,3.5611,2.7590
0.5814,0.4969,4.6965,0.9832,4.8101,3.1749,2.3635,2.0790,4.9450,4.2992
4.5617,2.7774,1.6349,2.6671,0.6300,2.3758,4.2784,4.1644,2.0954,1.7645
4.8228,1.9111,4.4408,4.9873,4.1266,1.5208,0.5664,2.8446,1.2062,4.7504
0.2246,3.8087,1.3797,1.7736,1.3247,3.0951,3.5516,1.2545,3.4049,2.5381
1.9575,1.0658,3.4903,2.9977,1.8551,3.8805,2.0908,2.3221,4.4898,0.9979
2.8793,3.4144,0.4262,1.3129,3.5852,0.4782,3.8527,3.9122,2.2480,3.2294
3.2022,0.1265,1.9621,0.6079,2.8029,1.9573,1.9051,1.5156,3.9591,1.3459
1.6729,3.1289,3.8010,3.5205,1.9484,3.6082,4.7370,4.9000,1.8800,4.0144
1.1268,2.1966,1.0690,2.2958,0.1928,4.6687,0.9819,3.5177,0.5029,3.1058
3.8823,4.7479,2.9050,4.2824,4.5691,1.1899,2.5905,0.1333,2.5581,0.4182
3.8183,0.3030,4.2682,2.5690,2.2580,0.5305,1.1605,1.2286,1.3620,2.8371
1.0663,2.9668,2.4316,0.8803,3.1071,3.7796,3.0747,2.7370,4.1685,0.1653
1.7453,2.0608,2.7429,4.5561,4.8720,3.0432,1.4634,3.8047,3.1145,1.6864
3.2733,4.8694,0.9044,1.3434,0.5011,1.6220,4.6021,2.2963,0.2553,4.3773
2.9888,1.7347,1.8278,2.0358,1.0157,1.2735,2.2718,4.9306,3.5019,1.2699
2.0682,3.9708,4.8912,4.0256,3.8220,4.5992,4.3393,1.6183,0.8054,3.4789
4.7205,3.2930,3.3449,3.2613,1.5473,2.0277,3.4143,3.5484,4.8524,2.1785
4.6699,2.3142,0.6264,4.3183,2.5969,1.7923,2.2286,4.6767,3.3494,3.9393
0.6933,4.6354,3.6873,2.3270,2.2407,2.8211,3.8367,1.8645,1.2606,1.4210
2.4249,0.6985,1.4907,3.5516,0.3222,4.2311,0.7013,0.4906,2.3456,0.4932
2.7277,2.5519,4.5547,0.6438,4.5066,0.1302,3.5337,3.3028,4.3912,3.0307
3.6684,0.9483,3.0285,1.2053,4.3322,2.3079,0.8875,0.8951,1.8148,2.4630
1.5225,3.5273,1.1895,2.8853,1.0331,3.2601,2.6488,3.0615,4.0232,4.8255
0.9775,1.3388,3.9886,1.6611,1.7262,4.9402,1.8126,4.1376,2.6461,3.3045
4.3474,4.3855,2.1526,4.8796,3.6471,0.9159,4.7982,1.9712,0.4139,0.9228
4.1428,1.6197,3.5593,0.2029,0.6466,3.3983,2.9096,4.3071,1.1160,3.7058
0.7705,4.0854,0.4960,3.4181,4.7160,2.4365,1.3014,2.1097,3.1712,1.0562
1.4113,0.7806,4.5296,2.1924,2.9592,0.7875,4.4370,0.7262,4.5698,1.9468
3.5595,3.7142,1.4680,3.8788,2.4116,4.8023,1.6044,2.9236,2.4907,4.6539
2.6954,0.4177,1.1572,4.4016,1.3997,2.6913,4.1740,0.6619,3.8755,0.3970
2.3903,2.8518,2.9938,1.4882,3.4355,1.6529,2.4128,3.4384,1.6336,2.5899
0.4097,2.4821,2.0317,2.7137,3.9672,0.2693,3.2490,4.5048,0.5943,4.1504
4.3888,4.4484,3.8702,0.7262,0.8595,4.3606,0.2634,1.7283,2.7931,1.9001
4.9944,1.1396,2.3586,1.8224,4.6604,4.4310,3.9780,0.3709,4.3343,4.8858
0.3975,3.3358,4.1976,4.7277,0.1746,1.0957,2.0636,3.7192,1.4847,2.3896
2.0909,1.8366,0.8243,1.0532,2.0844,2.2052,3.6751,4.7964,0.1319,0.8290
3.0139,3.8880,2.6604,3.0471,2.7421,3.6934,0.5362,1.4481,2.9480,3.3827
3.3751,2.1226,4.7990,3.7008,3.4911,3.9561,2.7900,3.9413,0.9694,1.5147
1.8446,4.8267,1.7381,0.4848,1.8717,0.6974,0.7226,2.4642,3.6228,3.8611
1.2614,0.2010,3.2839,4.1592,1.1867,1.4553,4.9395,1.0914,4.7319,2.9705
4.0157,3.0497,0.2199,2.4767,4.1843,2.8670,1.6476,2.5686,2.0259,0.5666
4.0100,0.2062,2.4221,3.2770,3.2483,1.1049,4.2540,4.4470,1.8060,1.0592
1.2574,3.0633,4.2586,0.3633,1.5134,4.4402,2.3403,1.6348,4.0095,3.7662
1.8599,2.1174,0.9140,4.0390,0.9723,3.6836,3.3416,0.5671,2.6590,4.6557
3.3885,4.8131,2.7524,2.0512,3.7791,2.1954,0.2022,3.3794,0.4220,2.0060
3.0268,1.8311,4.9008,1.3280,4.9059,0.7068,3.1451,0.8185,3.3435,2.5881
2.1067,3.8741,1.8373,4.5428,0.5343,3.9655,1.0782,2.9849,1.2500,0.3378
0.3942,1.1451,3.3353,0.8673,2.3008,2.8570,4.6803,4.3673,2.3567,1.8971
4.9882,3.3497,0.2737,2.5534,3.1505,1.4454,1.3877,2.2009,4.3975,4.0900
4.4023,2.4873,3.6969,4.8737,1.7593,2.4465,2.5755,1.1520,3.4889,2.3292
0.4250,4.4620,0.6359,1.6574,3.6808,3.4083,0.9680,2.6604,0.7972,4.8828
2.3864,0.4125,4.5452,2.8819,4.3755,4.7929,4.7135,4.0344,2.1981,3.3234
2.6897,2.8382,1.4811,1.1991,1.0758,0.7782,1.8805,2.5260,4.8659,0.8273
3.5533,0.7751,1.1799,0.6500,0.2885,1.6627,3.9142,4.7010,1.3508,3.9203
1.4079,3.7003,3.0189,3.5550,4.4734,2.7011,2.1534,1.3886,4.1620,1.5165
0.7864,1.6253,2.1622,2.3307,2.5542,4.3514,3.6046,0.3126,3.1202,0.6271
4.1557,4.0994,3.9981,4.3242,2.1974,0.2601,0.6183,3.6249,0.2659,2.9735
4.3340,1.3336,0.4864,0.7201,3.9339,2.8311,2.4860,0.1412,0.9778,0.1097
0.9622,4.3719,3.5498,2.7102,0.8256,1.8023,4.0936,3.4895,3.6359,2.8006
1.5264,0.9536,1.4775,1.4844,1.3563,0.1208,0.3480,4.8730,4.7184,4.3229
3.6741,3.5410,4.5392,4.3958,3.3926,4.2217,3.1811,1.5247,2.0172,1.6511
2.7339,0.7040,3.0034,3.8845,2.9931,3.2699,1.2240,3.8648,4.3408,3.5334
2.4283,2.5658,1.1668,2.1962,2.4448,2.3177,2.9846,2.3876,1.4961,1.3052
0.6774,2.3087,3.8605,3.4216,0.6894,0.9067,1.5336,1.3211,0.1213,2.2341
4.6571,4.6215,2.0222,0.2090,4.7595,4.9310,4.5197,2.7982,2.9422,4.4432
4.7261,1.1963,4.2072,2.4921,1.2198,3.7888,0.8078,4.2305,3.8892,1.4575
0.1298,3.2793,2.3682,4.1724,4.2180,0.5396,2.7216,2.0332,1.6426,3.9949
2.0529,1.7399,2.6507,0.4978,3.5344,1.6123,1.7203,0.9559,0.5861,3.0660
